00	37	18	v	 0	 2	 0	 3	 2	 3	 2	 1	 0	 1	 1	 2	 0	 0	2000.17	  0.00
01	37	18	v	 0	 2	 0	 1	 1	 3	 2	 1	 0	 1	 1	 1	 2	 0	1633.05	  0.00
02	37	18	v	 0	 2	 0	 0	 1	 0	 1	 0	 0	 1	 1	 1	 1	 1	993.69	  0.00
03	37	18	v	 0	 2	 0	 2	 2	 3	 2	 0	 0	 1	 1	 2	 2	 1	601.16	  0.00
04	37	18	v	 0	 2	 0	 0	 1	 0	 1	 0	 0	 1	 1	 1	 1	 1	632.25	  0.00
05	37	18	v	 0	 2	 0	 2	 2	 1	 1	 1	 0	 1	 1	 2	 2	 1	983.56	  0.00
06	37	18	v	 0	 2	 0	 3	 2	 3	 2	 0	 0	 1	 1	 2	 2	 1	614.02	  0.00
07	37	18	v	 0	 2	 0	 3	 2	 1	 1	 1	 0	 1	 1	 2	 2	 1	671.52	  0.00
08	37	18	v	 0	 2	 0	 0	 1	 3	 2	 0	 0	 1	 1	 1	 1	 1	462.46	  0.00
09	37	18	v	 0	 2	 0	 2	 2	 1	 1	 1	 0	 1	 1	 2	 2	 1	783.03	  0.00
10	37	18	v	 0	 2	 0	 2	 2	 2	 2	 1	 0	 1	 1	 2	 2	 1	543.88	  0.00
11	37	18	v	 0	 2	 0	 0	 1	 3	 2	 1	 0	 1	 1	 1	 1	 1	476.44	  0.00
12	37	18	v	 0	 2	 0	 0	 1	 2	 2	 1	 0	 1	 1	 1	 1	 1	506.78	  0.00
13	37	18	v	 0	 2	 0	 0	 1	 1	 1	 1	 0	 1	 1	 1	 2	 0	1467.61	  0.00
14	37	18	v	 0	 2	 0	 1	 1	 3	 2	 0	 0	 1	 1	 1	 1	 1	1360.48	  0.00
15	37	18	v	 0	 2	 0	 1	 1	 0	 1	 1	 0	 1	 1	 1	 1	 1	717.06	  0.00
16	37	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 0	 1	 1	 1	 1	 1	507.83	  0.00
17	37	18	v	 0	 2	 0	 0	 1	 0	 1	 1	 0	 1	 1	 1	 1	 1	576.33	  0.00
18	37	18	v	 0	 2	 0	 3	 2	 0	 1	 0	 0	 1	 1	 2	 2	 1	639.37	  0.00
19	37	18	v	 0	 2	 0	 1	 1	 0	 1	 0	 0	 1	 1	 1	 1	 1	688.52	  0.00
20	37	18	v	 0	 2	 0	 3	 2	 0	 1	 0	 0	 1	 1	 2	 2	 1	544.74	  0.00
21	37	18	v	 0	 2	 0	 1	 1	 3	 2	 1	 0	 1	 1	 1	 1	 1	533.50	  0.00
22	37	18	v	 0	 2	 0	 2	 2	 1	 1	 0	 0	 1	 1	 2	 2	 1	810.80	  0.00
23	37	18	v	 0	 2	 0	 0	 1	 0	 1	 1	 0	 1	 1	 1	 1	 1	659.04	  0.00
24	37	18	v	 0	 2	 0	 3	 2	 1	 1	 0	 0	 1	 1	 2	 2	 1	520.54	  0.00
25	37	18	v	 0	 2	 0	 3	 2	 3	 2	 0	 0	 1	 1	 2	 1	 0	379.25	  0.00
26	37	18	v	 0	 2	 0	 2	 2	 3	 2	 1	 0	 1	 1	 2	 1	 0	638.58	  0.00
