00	24	18	v	 0	 1	 0	 2	 1	 1	 1	 1	 1	 1	 1	 1	  0.47	  0.00
01	24	18	v	 0	 1	 0	 2	 2	 1	 1	 1	 0	 2	 2	 1	  0.31	  0.00
02	24	18	v	 0	 1	 0	 2	 1	 1	 1	 1	 1	 1	 1	 1	  0.32	  0.00
03	24	18	v	 0	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.33	  0.00
04	24	18	v	 0	 1	 0	 1	 2	 1	 1	 2	 0	 2	 2	 1	  0.31	  0.00
05	24	18	v	 0	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.30	  0.00
06	24	18	v	 0	 1	 0	 2	 2	 1	 1	 1	 0	 2	 2	 1	  0.33	  0.00
07	24	18	v	 0	 1	 0	 3	 1	 1	 1	 2	 1	 1	 1	 1	  0.43	  0.00
08	24	18	v	 0	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.32	  0.00
09	24	18	v	 0	 1	 0	 3	 2	 1	 1	 2	 0	 2	 2	 1	  0.26	  0.00
10	24	18	v	 0	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.28	  0.00
11	24	18	v	 0	 1	 0	 2	 1	 1	 1	 2	 1	 1	 1	 1	  0.39	  0.00
12	24	18	v	 0	 1	 0	 2	 1	 1	 1	 1	 1	 1	 2	 0	  0.30	  0.00
13	24	18	v	 0	 1	 0	 3	 2	 1	 1	 2	 0	 2	 2	 1	  0.34	  0.00
14	24	18	v	 0	 1	 0	 3	 1	 1	 1	 2	 1	 1	 1	 1	  0.26	  0.00
15	24	18	v	 0	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.30	  0.00
16	24	18	v	 0	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.25	  0.00
17	24	18	v	 0	 1	 0	 2	 2	 1	 1	 2	 0	 2	 2	 1	  0.37	  0.00
18	24	18	v	 0	 1	 0	 1	 2	 1	 1	 1	 0	 2	 2	 1	  0.39	  0.00
19	24	18	v	 0	 1	 0	 3	 1	 1	 1	 1	 1	 1	 1	 1	  0.34	  0.00
20	24	18	v	 0	 1	 0	 2	 1	 1	 1	 2	 1	 1	 1	 1	  0.33	  0.00
