00	61	18	m	 1	 2	 0	 1	 2	 2	 1	 1	 1	 2	 2	 1	  0.53	  0.00
01	61	18	m	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.42	  0.00
02	61	18	m	 1	 2	 0	 1	 1	 2	 1	 1	 0	 1	 1	 1	  0.59	  0.00
03	61	18	m	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.41	  0.00
04	61	18	m	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.43	  0.00
05	61	18	m	 1	 2	 0	 3	 1	 2	 1	 1	 0	 1	 1	 1	  0.40	  0.00
06	61	18	m	 1	 2	 0	 2	 2	 2	 1	 1	 1	 2	 2	 1	  0.53	  0.00
07	61	18	m	 1	 2	 0	 2	 1	 2	 1	 2	 0	 1	 1	 1	  0.39	  0.00
08	61	18	m	 1	 2	 0	 2	 2	 2	 1	 2	 1	 2	 2	 1	  0.35	  0.00
09	61	18	m	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.36	  0.00
10	61	18	m	 1	 2	 0	 3	 1	 2	 1	 1	 0	 1	 1	 1	  0.35	  0.00
11	61	18	m	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.39	  0.00
12	61	18	m	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.36	  0.00
13	61	18	m	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.34	  0.00
14	61	18	m	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.38	  0.00
15	61	18	m	 1	 2	 0	 3	 1	 2	 1	 1	 0	 1	 1	 1	  0.37	  0.00
16	61	18	m	 1	 2	 0	 1	 2	 2	 1	 1	 1	 2	 2	 1	  0.30	  0.00
17	61	18	m	 1	 2	 0	 1	 1	 2	 1	 2	 0	 1	 1	 1	  0.32	  0.00
18	61	18	m	 1	 2	 0	 2	 1	 2	 1	 2	 0	 1	 1	 1	  0.37	  0.00
19	61	18	m	 1	 2	 0	 1	 2	 2	 1	 2	 1	 2	 2	 1	  0.37	  0.00
20	61	18	m	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.36	  0.00
21	61	18	m	 1	 2	 0	 2	 1	 2	 1	 2	 0	 1	 1	 1	  0.45	  0.00
22	61	18	m	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.42	  0.00
23	61	18	m	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.42	  0.00
24	61	18	m	 1	 2	 0	 1	 2	 2	 1	 1	 1	 2	 2	 1	  0.38	  0.00
25	61	18	m	 1	 2	 0	 1	 1	 2	 1	 2	 0	 1	 1	 1	  0.39	  0.00
26	61	18	m	 1	 2	 0	 2	 2	 2	 1	 2	 1	 2	 2	 1	  0.34	  0.00
27	61	18	m	 1	 2	 0	 3	 1	 2	 1	 1	 0	 1	 1	 1	  0.36	  0.00
28	61	18	m	 1	 2	 0	 2	 2	 2	 1	 2	 1	 2	 2	 1	  0.29	  0.00
29	61	18	m	 1	 2	 0	 1	 1	 2	 1	 1	 0	 1	 1	 1	  0.33	  0.00
30	61	18	m	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.37	  0.00
31	61	18	m	 1	 2	 0	 1	 2	 2	 1	 2	 1	 2	 1	 0	  0.42	  0.00
32	61	18	m	 1	 2	 0	 1	 2	 2	 1	 1	 1	 2	 2	 1	  0.42	  0.00
33	61	18	m	 1	 2	 0	 2	 2	 2	 1	 1	 1	 2	 2	 1	  0.56	  0.00
34	61	18	m	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.35	  0.00
35	61	18	m	 1	 2	 0	 2	 1	 2	 1	 2	 0	 1	 1	 1	  0.46	  0.00
36	61	18	m	 1	 2	 0	 2	 2	 2	 1	 1	 1	 2	 2	 1	  0.39	  0.00
37	61	18	m	 1	 2	 0	 1	 1	 2	 1	 1	 0	 1	 1	 1	  0.30	  0.00
38	61	18	m	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.41	  0.00
