00	38	18	v	 1	 1	 0	 1	 1	 1	 1	 2	 1	 1	 1	 1	  0.76	  0.00
01	38	18	v	 1	 1	 0	 3	 2	 1	 1	 2	 0	 2	 2	 1	  0.62	  0.00
02	38	18	v	 1	 1	 0	 3	 1	 1	 1	 2	 1	 1	 1	 1	  0.56	  0.00
03	38	18	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.38	  0.00
04	38	18	v	 1	 1	 0	 2	 1	 1	 1	 1	 1	 1	 1	 1	  0.34	  0.00
05	38	18	v	 1	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.45	  0.00
06	38	18	v	 1	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.46	  0.00
07	38	18	v	 1	 1	 0	 2	 1	 1	 1	 2	 1	 1	 1	 1	  0.42	  0.00
08	38	18	v	 1	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.34	  0.00
09	38	18	v	 1	 1	 0	 2	 2	 1	 1	 2	 0	 2	 2	 1	  0.36	  0.00
10	38	18	v	 1	 1	 0	 1	 1	 1	 1	 2	 1	 1	 1	 1	  0.39	  0.00
11	38	18	v	 1	 1	 0	 2	 2	 1	 1	 1	 0	 2	 2	 1	  0.38	  0.00
12	38	18	v	 1	 1	 0	 1	 1	 1	 1	 2	 1	 1	 1	 1	  0.36	  0.00
13	38	18	v	 1	 1	 0	 2	 2	 1	 1	 2	 0	 2	 2	 1	  0.32	  0.00
14	38	18	v	 1	 1	 0	 2	 2	 1	 1	 2	 0	 2	 2	 1	  0.40	  0.00
15	38	18	v	 1	 1	 0	 1	 2	 1	 1	 1	 0	 2	 2	 1	  0.40	  0.00
16	38	18	v	 1	 1	 0	 1	 2	 1	 1	 1	 0	 2	 2	 1	  0.37	  0.00
17	38	18	v	 1	 1	 0	 3	 1	 1	 1	 1	 1	 1	 1	 1	  0.40	  0.00
18	38	18	v	 1	 1	 0	 1	 1	 1	 1	 2	 1	 1	 1	 1	  0.43	  0.00
19	38	18	v	 1	 1	 0	 2	 1	 1	 1	 2	 1	 1	 1	 1	  0.42	  0.00
20	38	18	v	 1	 1	 0	 1	 2	 1	 1	 2	 0	 2	 2	 1	  0.38	  0.00
21	38	18	v	 1	 1	 0	 2	 2	 1	 1	 1	 0	 2	 2	 1	  0.47	  0.00
22	38	18	v	 1	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.38	  0.00
23	38	18	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.41	  0.00
24	38	18	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.42	  0.00
25	38	18	v	 1	 1	 0	 2	 1	 1	 1	 1	 1	 1	 1	 1	  0.37	  0.00
26	38	18	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	  0.37	  0.00
27	38	18	v	 1	 1	 0	 1	 2	 1	 1	 1	 0	 2	 2	 1	  0.36	  0.00
28	38	18	v	 1	 1	 0	 2	 1	 1	 1	 1	 1	 1	 1	 1	  0.35	  0.00
29	38	18	v	 1	 1	 0	 2	 1	 1	 1	 1	 1	 1	 1	 1	  0.45	  0.00
30	38	18	v	 1	 1	 0	 3	 1	 1	 1	 1	 1	 1	 1	 1	  0.38	  0.00
31	38	18	v	 1	 1	 0	 3	 1	 1	 1	 2	 1	 1	 1	 1	  0.44	  0.00
32	38	18	v	 1	 1	 0	 3	 2	 1	 1	 1	 0	 2	 2	 1	  0.44	  0.00
33	38	18	v	 1	 1	 0	 3	 1	 1	 1	 2	 1	 1	 1	 1	  0.34	  0.00
