00	51	17	v	 1	 2	 0	 2	 1	 2	 1	 2	 0	 1	 1	 1	  0.63	  0.00
01	51	17	v	 1	 2	 0	 3	 1	 2	 1	 1	 0	 1	 1	 1	  0.46	  0.00
02	51	17	v	 1	 2	 0	 1	 2	 2	 1	 1	 1	 2	 2	 1	  0.37	  0.00
03	51	17	v	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.41	  0.00
04	51	17	v	 1	 2	 0	 1	 1	 2	 1	 2	 0	 1	 1	 1	  0.42	  0.00
05	51	17	v	 1	 2	 0	 1	 1	 2	 1	 1	 0	 1	 1	 1	  0.40	  0.00
06	51	17	v	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.43	  0.00
07	51	17	v	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.33	  0.00
08	51	17	v	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.53	  0.00
09	51	17	v	 1	 2	 0	 3	 1	 2	 1	 1	 0	 1	 1	 1	  0.31	  0.00
10	51	17	v	 1	 2	 0	 2	 2	 2	 1	 1	 1	 2	 2	 1	  0.34	  0.00
11	51	17	v	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.42	  0.00
12	51	17	v	 1	 2	 0	 1	 1	 2	 1	 1	 0	 1	 1	 1	  0.39	  0.00
13	51	17	v	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.39	  0.00
14	51	17	v	 1	 2	 0	 1	 2	 2	 1	 2	 1	 2	 2	 1	  0.43	  0.00
15	51	17	v	 1	 2	 0	 2	 2	 2	 1	 1	 1	 2	 2	 1	  0.45	  0.00
16	51	17	v	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.43	  0.00
17	51	17	v	 1	 2	 0	 1	 2	 2	 1	 2	 1	 2	 2	 1	  0.43	  0.00
18	51	17	v	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.31	  0.00
19	51	17	v	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.43	  0.00
20	51	17	v	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.45	  0.00
21	51	17	v	 1	 2	 0	 2	 2	 2	 1	 2	 1	 2	 2	 1	  0.36	  0.00
22	51	17	v	 1	 2	 0	 1	 2	 2	 1	 2	 1	 2	 2	 1	  0.39	  0.00
23	51	17	v	 1	 2	 0	 2	 2	 2	 1	 2	 1	 2	 2	 1	  0.55	  0.00
24	51	17	v	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.34	  0.00
25	51	17	v	 1	 2	 0	 3	 1	 2	 1	 2	 0	 1	 1	 1	  0.41	  0.00
26	51	17	v	 1	 2	 0	 3	 2	 2	 1	 2	 1	 2	 2	 1	  0.32	  0.00
27	51	17	v	 1	 2	 0	 1	 2	 2	 1	 2	 1	 2	 2	 1	  0.39	  0.00
28	51	17	v	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.50	  0.00
29	51	17	v	 1	 2	 0	 1	 1	 2	 1	 2	 0	 1	 1	 1	  0.62	  0.00
30	51	17	v	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.38	  0.00
31	51	17	v	 1	 2	 0	 2	 1	 2	 1	 1	 0	 1	 1	 1	  0.49	  0.00
32	51	17	v	 1	 2	 0	 2	 2	 2	 1	 2	 1	 2	 2	 1	  0.36	  0.00
33	51	17	v	 1	 2	 0	 3	 2	 2	 1	 1	 1	 2	 2	 1	  0.39	  0.00
