00	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	600.80	  0.06
01	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	788.16	  0.06
02	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	704.97	  0.06
03	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	591.40	  0.06
04	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 0	 0	2000.26	  0.00
05	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	732.63	  0.06
06	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	564.16	  0.10
07	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	628.67	  0.06
08	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	529.85	  0.06
09	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	755.84	  0.08
10	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	680.96	  0.06
11	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 2	 0	541.91	  0.09
12	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 2	 0	565.78	  0.06
13	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	243.95	  0.06
14	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	541.46	  0.06
15	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	360.36	  0.06
16	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	832.81	  0.08
17	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	558.94	  0.06
18	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	635.50	  0.10
19	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	722.70	  0.06
20	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	650.59	  0.07
21	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	791.48	  0.06
22	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	566.53	  0.06
23	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	498.49	  0.22
24	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	827.72	  0.06
25	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	812.19	  0.06
26	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	633.79	  0.06
27	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	833.55	  0.06
28	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	616.12	  0.06
29	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	753.29	  0.20
30	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	508.58	  0.06
31	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	645.28	  0.06
32	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	880.71	  0.06
33	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	491.29	  0.06
34	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	433.43	  0.20
35	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	526.53	  0.06
36	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	1726.25	  0.06
37	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	498.10	  0.07
38	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	860.64	  0.06
39	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	638.05	  0.06
40	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	695.39	  0.06
41	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	727.88	  0.06
42	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	163.95	  0.06
43	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	651.55	  0.06
44	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	704.58	  0.06
45	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	620.96	  0.07
46	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	825.32	  0.06
47	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	542.38	  0.09
48	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	611.82	  0.06
49	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	519.82	  0.06
50	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	592.16	  0.06
51	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	517.81	  0.06
52	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	575.38	  0.06
53	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	565.30	  0.06
54	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	566.66	  0.06
55	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	492.28	  0.06
56	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	452.60	  0.06
57	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	526.12	  0.06
58	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	606.28	  0.06
59	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	477.10	  0.06
60	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	454.95	  0.06
61	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	632.62	  0.06
62	28	19	v	 1	 1	 0	 2	 1	 1	 1	 0	 2	 2	 1	643.97	  0.06
63	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 2	 0	589.12	  0.06
64	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	714.74	  0.06
65	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	461.76	  0.06
66	28	19	v	 1	 1	 0	 1	 1	 1	 1	 1	 1	 1	 1	624.61	  0.10
67	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	493.67	  0.06
68	28	19	v	 1	 1	 0	 2	 2	 2	 1	 1	 2	 2	 1	477.33	  0.07
69	28	19	v	 1	 1	 0	 1	 2	 2	 1	 0	 1	 1	 1	368.10	  0.06
