00	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	1118.69	  0.00
01	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	1009.70	  0.00
02	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	556.69	  0.00
03	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	492.60	  0.00
04	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	398.11	  0.00
05	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	644.70	  0.00
06	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	725.25	  0.00
07	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	1541.86	  0.00
08	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	410.88	  0.00
09	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	540.16	  0.00
10	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	358.85	  0.00
11	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	357.57	  0.00
12	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	452.28	  0.00
13	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	304.15	  0.00
14	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	307.17	  0.00
15	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	383.34	  0.00
16	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	387.29	  0.00
17	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	351.28	  0.00
18	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	346.15	  0.00
19	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	334.10	  0.00
20	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	370.17	  0.00
21	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	669.36	  0.00
22	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	512.77	  0.00
23	39	18	v	 1	 2	 0	 1	 1	 2	 1	 0	 1	 1	 1	412.55	  0.00
24	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	360.51	  0.00
25	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	379.40	  0.00
26	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	423.36	  0.00
27	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	459.32	  0.00
28	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	567.16	  0.00
29	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	953.91	  0.00
30	39	18	v	 1	 2	 0	 1	 2	 2	 1	 1	 2	 2	 1	420.95	  0.00
31	39	18	v	 1	 2	 0	 2	 2	 2	 1	 1	 2	 2	 1	464.84	  0.00
32	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	563.70	  0.00
33	39	18	v	 1	 2	 0	 2	 1	 2	 1	 0	 1	 1	 1	575.43	  0.00
