00	11	18	v	 0	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	551.14	  0.06
01	11	18	v	 0	 2	 0	 0	 1	 0	 1	 0	 1	 1	 1	419.21	  0.07
02	11	18	v	 0	 2	 0	 0	 0	 1	 1	 1	 1	 1	 1	488.40	  0.06
03	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	526.54	  0.07
04	11	18	v	 0	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	569.48	  0.07
05	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	435.85	  0.06
06	11	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	589.86	  0.07
07	11	18	v	 0	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	456.20	  0.06
08	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	561.80	  0.07
09	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	595.00	  0.06
10	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	574.07	  0.22
11	11	18	v	 0	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	473.65	  0.06
12	11	18	v	 0	 2	 0	 0	 0	 0	 1	 1	 1	 1	 1	477.38	  0.06
13	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	355.67	  0.06
14	11	18	v	 0	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	515.35	  0.06
15	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	474.82	  0.06
16	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	419.21	  0.06
17	11	18	v	 0	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	437.82	  0.06
18	11	18	v	 0	 2	 0	 0	 0	 1	 1	 1	 1	 1	 1	459.51	  0.06
19	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	427.22	  0.06
20	11	18	v	 0	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	484.71	  0.06
21	11	18	v	 0	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	571.67	  0.10
22	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	489.62	  0.06
23	11	18	v	 0	 2	 0	 0	 1	 0	 1	 0	 1	 1	 1	588.51	  0.06
24	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	467.01	  0.06
25	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	538.19	  0.06
26	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 2	 0	252.52	  0.06
27	11	18	v	 0	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	375.04	  0.06
28	11	18	v	 0	 2	 0	 0	 0	 0	 1	 1	 1	 1	 1	471.03	  0.06
29	11	18	v	 0	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	559.35	  0.12
30	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	485.70	  0.06
31	11	18	v	 0	 2	 0	 0	 0	 1	 1	 1	 1	 1	 1	537.00	  0.06
32	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	427.74	  0.08
33	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	583.85	  0.06
34	11	18	v	 0	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	475.45	  0.06
35	11	18	v	 0	 2	 0	 0	 0	 1	 1	 1	 1	 2	 0	394.58	  0.06
36	11	18	v	 0	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	555.46	  0.08
37	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	465.58	  0.20
38	11	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	596.52	  0.06
39	11	18	v	 0	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	485.79	  0.10
40	11	18	v	 0	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	662.51	  0.06
41	11	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	538.54	  0.06
42	11	18	v	 0	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	470.25	  0.08
43	11	18	v	 0	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	562.90	  0.07
44	11	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	528.75	  0.06
45	11	18	v	 0	 2	 0	 0	 0	 1	 1	 1	 1	 1	 1	538.24	  0.06
46	11	18	v	 0	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	444.88	  0.07
47	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	523.76	  0.06
48	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	521.09	  0.06
49	11	18	v	 0	 2	 0	 0	 1	 2	 1	 0	 1	 2	 0	481.97	  0.23
50	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	500.20	  0.06
51	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	489.02	  0.20
52	11	18	v	 0	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	505.80	  0.11
53	11	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	624.17	  0.06
54	11	18	v	 0	 2	 0	 0	 0	 0	 1	 1	 1	 1	 1	648.10	  0.06
55	11	18	v	 0	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	582.57	  0.10
56	11	18	v	 0	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	  7.09	  0.06
57	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	488.68	  0.06
58	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	429.08	  0.11
59	11	18	v	 0	 2	 0	 0	 0	 1	 1	 1	 1	 1	 1	508.62	  0.10
60	11	18	v	 0	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	473.92	  0.09
61	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	501.06	  0.06
62	11	18	v	 0	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	566.98	  0.06
63	11	18	v	 0	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	499.57	  0.06
64	11	18	v	 0	 2	 0	 0	 0	 0	 1	 1	 1	 1	 1	569.26	  0.07
65	11	18	v	 0	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	555.10	  0.21
