00	33	18	v	 1	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	544.73	  0.08
01	33	18	v	 1	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	631.86	  0.06
02	33	18	v	 1	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	512.08	  0.08
03	33	18	v	 1	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	615.57	  0.06
04	33	18	v	 1	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	714.26	  0.06
05	33	18	v	 1	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	496.25	  0.06
06	33	18	v	 1	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	592.32	  0.26
07	33	18	v	 1	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	459.13	  0.06
08	33	18	v	 1	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	608.01	  0.07
09	33	18	v	 1	 2	 0	 0	 0	 0	 1	 1	 1	 1	 1	498.79	  0.06
10	33	18	v	 1	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	724.16	  0.06
11	33	18	v	 1	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	1182.12	  0.06
12	33	18	v	 1	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	680.64	  0.06
13	33	18	v	 1	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	1404.70	  0.08
14	33	18	v	 1	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	621.81	  0.06
15	33	18	v	 1	 2	 0	 0	 1	 2	 1	 0	 1	 1	 1	569.23	  0.06
16	33	18	v	 1	 2	 0	 1	 1	 1	 1	 1	 2	 2	 1	692.94	  0.06
17	33	18	v	 1	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	603.22	  0.06
18	33	18	v	 1	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	660.55	  0.08
19	33	18	v	 1	 2	 0	 1	 1	 0	 1	 1	 2	 2	 1	614.38	  0.06
20	33	18	v	 1	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	537.46	  0.06
21	33	18	v	 1	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	487.40	  0.06
22	33	18	v	 1	 2	 0	 0	 0	 2	 1	 1	 1	 1	 1	705.96	  0.06
23	33	18	v	 1	 2	 0	 0	 0	 1	 1	 1	 1	 1	 1	1182.86	  0.06
24	33	18	v	 1	 2	 0	 0	 1	 0	 1	 0	 1	 1	 1	530.41	  0.06
25	33	18	v	 1	 2	 0	 1	 0	 1	 1	 0	 2	 2	 1	585.49	  0.06
26	33	18	v	 1	 2	 0	 0	 0	 0	 1	 1	 1	 1	 1	615.51	  0.07
27	33	18	v	 1	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	1202.69	  0.07
28	33	18	v	 1	 2	 0	 1	 1	 2	 1	 1	 2	 2	 1	536.40	  0.06
29	33	18	v	 1	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	553.51	  0.06
30	33	18	v	 1	 2	 0	 0	 1	 0	 1	 0	 1	 1	 1	566.17	  0.06
31	33	18	v	 1	 2	 0	 1	 0	 0	 1	 0	 2	 2	 1	752.10	  0.06
32	33	18	v	 1	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	626.96	  0.06
33	33	18	v	 1	 2	 0	 1	 0	 2	 1	 0	 2	 2	 1	590.60	  0.06
34	33	18	v	 1	 2	 0	 0	 1	 1	 1	 0	 1	 1	 1	683.89	  0.06
